 0.860000E-01   -2.903373273         1.450240860         1.450240860        -6.753950011        0.9500950181        -3.853468292     
 0.870000E-01   -2.903378001         1.449985966         1.449985966        -6.753293074        0.9499431413        -3.853321142     
 0.880000E-01   -2.903382410         1.449741111         1.449741111        -6.752661667        0.9497970354        -3.853179446     
 0.890000E-01   -2.903386524         1.449505870         1.449505870        -6.752054730        0.9496564670        -3.853042991     
 0.900000E-01   -2.903390361         1.449279836         1.449279836        -6.751471247        0.9495212135        -3.852911575     
 0.910000E-01   -2.903393942         1.449062624         1.449062624        -6.750910252        0.9493910617        -3.852785004     
 0.920000E-01   -2.903397283         1.448853864         1.448853864        -6.750370819        0.9492658075        -3.852663091     
 0.930000E-01   -2.903400402         1.448653203         1.448653203        -6.749852064        0.9491452559        -3.852545658     
 0.940000E-01   -2.903403313         1.448460305         1.448460305        -6.749353144        0.9490292201        -3.852432533     
 0.950000E-01   -2.903406031         1.448274850         1.448274850        -6.748873251        0.9489175212        -3.852323552     
 0.960000E-01   -2.903408568         1.448096529         1.448096529        -6.748411615        0.9488099882        -3.852218556     
 0.970000E-01   -2.903410937         1.447925052         1.447925052        -6.747967497        0.9487064569        -3.852117394     
 0.980000E-01   -2.903413149         1.447760136         1.447760136        -6.747540191        0.9486067705        -3.852019919     
 0.990000E-01   -2.903415215         1.447601516         1.447601516        -6.747129024        0.9485107785        -3.851925993     
 0.100000E+00   -2.903417144         1.447448935         1.447448935        -6.746733350        0.9484183367        -3.851835481     
 0.101000       -2.903418946         1.447302148         1.447302148        -6.746352550        0.9483293071        -3.851748253     
 0.102000       -2.903420630         1.447160923         1.447160923        -6.745986033        0.9482435571        -3.851664187     
 0.103000       -2.903422203         1.447025035         1.447025035        -6.745633233        0.9481609600        -3.851583163     
 0.104000       -2.903423673         1.446894270         1.446894270        -6.745293608        0.9480813940        -3.851505067     
 0.105000       -2.903425046         1.446768425         1.446768425        -6.744966638        0.9480047424        -3.851429788     
 0.106000       -2.903426329         1.446647302         1.446647302        -6.744651827        0.9479308934        -3.851357223     
 0.107000       -2.903427529         1.446530715         1.446530715        -6.744348698        0.9478597396        -3.851287268     
 0.108000       -2.903428650         1.446418483         1.446418483        -6.744056794        0.9477911780        -3.851219828     
 0.109000       -2.903429698         1.446310436         1.446310436        -6.743775679        0.9477251098        -3.851154808     
 0.110000       -2.903430677         1.446206408         1.446206408        -6.743504933        0.9476614401        -3.851092117     
 0.111000       -2.903431593         1.446106241         1.446106241        -6.743244153        0.9476000781        -3.851031671     
 0.112000       -2.903432449         1.446009785         1.446009785        -6.742992956        0.9475409363        -3.850973386     
 0.113000       -2.903433250         1.445916895         1.445916895        -6.742750971        0.9474839309        -3.850917181     
 0.114000       -2.903433999         1.445827432         1.445827432        -6.742517844        0.9474289814        -3.850862980     
 0.115000       -2.903434699         1.445741263         1.445741263        -6.742293236        0.9473760105        -3.850810709     
 0.116000       -2.903435353         1.445658261         1.445658261        -6.742076819        0.9473249439        -3.850760297     
 0.117000       -2.903435966         1.445578303         1.445578303        -6.741868283        0.9472757103        -3.850711676     
 0.118000       -2.903436538         1.445501273         1.445501273        -6.741667325        0.9472282413        -3.850664780     
 0.119000       -2.903437074         1.445427057         1.445427057        -6.741473659        0.9471824710        -3.850619545     
 0.120000       -2.903437575         1.445355548         1.445355548        -6.741287008        0.9471383363        -3.850575912     
 0.121000       -2.903438044         1.445286643         1.445286643        -6.741107107        0.9470957763        -3.850533821     
 0.122000       -2.903438483         1.445220242         1.445220242        -6.740933700        0.9470547327        -3.850493216     
 0.123000       -2.903438893         1.445156250         1.445156250        -6.740766544        0.9470151495        -3.850454043     
 0.124000       -2.903439277         1.445094576         1.445094576        -6.740605403        0.9469769726        -3.850416250     
 0.125000       -2.903439637         1.445035132         1.445035132        -6.740450052        0.9469401502        -3.850379787     
 0.126000       -2.903439973         1.444977834         1.444977834        -6.740300273        0.9469046326        -3.850344606     
 0.127000       -2.903440288         1.444922600         1.444922600        -6.740155860        0.9468703717        -3.850310660     
 0.128000       -2.903440582         1.444869354         1.444869354        -6.740016612        0.9468373216        -3.850277904     
 0.129000       -2.903440858         1.444818021         1.444818021        -6.739882337        0.9468054378        -3.850246296     
 0.130000       -2.903441116         1.444768528         1.444768528        -6.739752850        0.9467746779        -3.850215794     
 0.131000       -2.903441358         1.444720808         1.444720808        -6.739627975        0.9467450007        -3.850186359     
 0.132000       -2.903441584         1.444674794         1.444674794        -6.739507539        0.9467163669        -3.850157951     
 0.133000       -2.903441796         1.444630423         1.444630423        -6.739391380        0.9466887385        -3.850130534     
 0.134000       -2.903441994         1.444587633         1.444587633        -6.739279340        0.9466620791        -3.850104073     
 0.135000       -2.903442179         1.444546367         1.444546367        -6.739171267        0.9466363536        -3.850078533     
 0.136000       -2.903442353         1.444506568         1.444506568        -6.739067017        0.9466115281        -3.850053881     
 0.137000       -2.903442516         1.444468181         1.444468181        -6.738966448        0.9465875702        -3.850030086     
 0.138000       -2.903442668         1.444431155         1.444431155        -6.738869426        0.9465644485        -3.850007117     
 0.139000       -2.903442811         1.444395439         1.444395439        -6.738775822        0.9465421330        -3.849984944     
 0.140000       -2.903442944         1.444360986         1.444360986        -6.738685510        0.9465205947        -3.849963539     
 0.141000       -2.903443069         1.444327749         1.444327749        -6.738598372        0.9464998056        -3.849942875     
 0.142000       -2.903443187         1.444295683         1.444295683        -6.738514292        0.9464797389        -3.849922926     
 0.143000       -2.903443296         1.444264747         1.444264747        -6.738433159        0.9464603688        -3.849903665     
 0.144000       -2.903443399         1.444234898         1.444234898        -6.738354865        0.9464416703        -3.849885069     
 0.145000       -2.903443495         1.444206098         1.444206098        -6.738279310        0.9464236194        -3.849867115     
 0.146000       -2.903443586         1.444178307         1.444178307        -6.738206393        0.9464061932        -3.849849779     
 0.147000       -2.903443670         1.444151490         1.444151490        -6.738136020        0.9463893693        -3.849833039     
 0.148000       -2.903443749         1.444125612         1.444125612        -6.738068098        0.9463731263        -3.849816875     
 0.149000       -2.903443823         1.444100637         1.444100637        -6.738002541        0.9463574436        -3.849801267     
 0.150000       -2.903443893         1.444076534         1.444076534        -6.737939263        0.9463423013        -3.849786194     
 0.151000       -2.903443958         1.444053272         1.444053272        -6.737878182        0.9463276804        -3.849771638     
 0.152000       -2.903444019         1.444030819         1.444030819        -6.737819220        0.9463135623        -3.849757581     
 0.153000       -2.903444076         1.444009148         1.444009148        -6.737762301        0.9462999293        -3.849744005     
 0.154000       -2.903444129         1.443988229         1.443988229        -6.737707352        0.9462867643        -3.849730894     
 0.155000       -2.903444180         1.443968037         1.443968037        -6.737654304        0.9462740508        -3.849718230     
 0.156000       -2.903444227         1.443948544         1.443948544        -6.737603087        0.9462617729        -3.849705999     
 0.157000       -2.903444271         1.443929726         1.443929726        -6.737553638        0.9462499152        -3.849694186     
 0.158000       -2.903444312         1.443911560         1.443911560        -6.737505894        0.9462384632        -3.849682775     
 0.159000       -2.903444351         1.443894020         1.443894020        -6.737459794        0.9462274024        -3.849671753     
 0.160000       -2.903444387         1.443877087         1.443877087        -6.737415280        0.9462167192        -3.849661106     
 0.161000       -2.903444421         1.443860737         1.443860737        -6.737372295        0.9462064005        -3.849650821     
 0.162000       -2.903444453         1.443844951         1.443844951        -6.737330787        0.9461964334        -3.849640886     
 0.163000       -2.903444482         1.443829707         1.443829707        -6.737290703        0.9461868057        -3.849631288     
 0.164000       -2.903444510         1.443814988         1.443814988        -6.737251992        0.9461775056        -3.849622016     
 0.165000       -2.903444537         1.443800774         1.443800774        -6.737214607        0.9461685216        -3.849613058     
 0.166000       -2.903444561         1.443787048         1.443787048        -6.737178500        0.9461598428        -3.849604404     
 0.167000       -2.903444584         1.443773793         1.443773793        -6.737143628        0.9461514584        -3.849596043     
 0.168000       -2.903444606         1.443760991         1.443760991        -6.737109946        0.9461433585        -3.849587964     
 0.169000       -2.903444626         1.443748627         1.443748627        -6.737077414        0.9461355329        -3.849580159     
 0.170000       -2.903444645         1.443736687         1.443736687        -6.737045990        0.9461279723        -3.849572617     
 0.171000       -2.903444663         1.443725153         1.443725153        -6.737015637        0.9461206675        -3.849565330     
